review_id,rating,review,Clean_Text,label,label_lexicon,lex_score
ChdDSUhNMG9nS0VJQ0FnSUM3N00ybGdBRRAB,1,"namanya grand mercure tp pelayanan dan roomnya ga kayak bintang 5. beda bgt sama grand mercure di kota-kota lain, bahkan sama mercure hotel aja kalah jauh. airnya cleo, handuknya udh abu-abu, setrikaan harus minta, barang2 di bathroom banyak yg berkerak, tisue ruangan bau kecoa, bantalnya dan spreinya bau minyak gosok. Lainnya",grand mercure layan room kayak bintang beda banget kota hotel kalah cleo handuk setrika barang bathroom kerak tisue ruang kecoa bantal sprei minyak gosok,negatif,negatif,-6
ChZDSUhNMG9nS0VLbWdqZUM5MjdYNmZBEAE,5,Pelayanan disini ramah sekali. Untuk menghabiskan libur keluarga sangat direkomendasikan.Jenis perja… Lainnya,layan ramah habis libur keluarga rekomendasi jenis perja,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21ZeE1scG5TbkZYV1RoUGFqUTVWMjB0Tm00MlMwRRAB,5,"Nyaman,makanan enak,pelayanan ramahKamar: 5… Lainnya",nyaman makan enak layan ramah,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTURvcnQ2ZklREAE,5,"Kamar bersih, restaurant memiliki menu lokal dan western food, pelayanan baik & ramah.Jenis perjalan… Lainnya",kamar bersih restaurant milik menu lokal western food layan ramah jenis jalan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTURReWFyUlhnEAE,5,"Hotelnya bagus, Pelayanan Ramah, Makannya enak2 & Lokasinya strategis dekat kemana2.Kamar: 5… Lainnya",hotel bagus layan ramah makan enak lokasi strategis,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNOal9EamxnRRAB,5,"Hotel nya bagus, lokasi strategis, petugas nya ramah, tapi klau malem dr resto suka ada bunyi kursi di pindahkan cuman front lobby nya bisa di ajak komunikasi untuk mengatasi masalah tersebut. Semoga makanan nya bisa lebih enak lagi",hotel bagus lokasi strategis tugas ramah malam resto suka bunyi kursi pindah front lobby ajak komunikasi moga makan enak,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTUN3a1pLOXl3RRAB,5,lokasinya yang mudah pelayanannya bagus kamarnya luas tempatnya nyaman makanan enak🤍 …Kamar: 5… Lainnya,lokasi mudah layan bagus kamar luas nyaman makan enak,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTUN3alktM0dREAE,5,"Iftar di hotel ini bener-bener oke banget, pelayanannya bagus staffnya ramah, makanannya enak dan variatif. Lainnya",iftar hotel bener banget layan bagus staff ramah makan enak variatif,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTUNJb1BmQ3Z3RRAB,5,Mba chelsi baikk pwooll mau sabar ngefotinn wkwk. Overall makanan enak2 sii. Temat juga goodLayanan:… Lainnya,baikk pwooll sabar ngefotinn wkwk overall makan enak temat good layan,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUNYbElYcVRnEAE,5,"Selalu menginap kesini klau staycation di jogja. Pelayanannya baik ramah.. Terutama staff saat sarapan. Kamar bersih, Lokasinya strategis..... 👍👍👍 … Lainnya",inap kesini staycation jogja layan ramah utama staff sarapan kamar bersih lokasi strategis,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2taa1YwWjNPRm80Vmxrd2NqSnJNbmd0UW1WQlExRRAB,5,"Tempatnya nyaman, strategisKamar: 5… Lainnya",nyaman strategis,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNYNTdXbXZ3RRAB,5,"Lokasi yang sangat strategis, mudah kemana2. Kamarnya bersih dan nyaman. Makanannya enak. Mohon untuk dipertahankan. Lainnya",lokasi strategis mudah kamar bersih nyaman makan enak mohon tahan,positif,positif,1
ChdDSUhNMG9nS0VOaTM4X2VOamRiVm1nRRAB,5,6 malam yg berkesan. Terimakasih atas excellent service nya. Akan pasti kembali kesini.Jenis perjala… Lainnya,malam kesan terimakasih excellent service kesini jenis jala,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUQ3LV9EQkZBEAE,5,"Kamar luas, Ac sangat dingin, kamar mandi luas ada bathup anak jadi senang berenang dibathup. Sarapan enak dan bervariasi. Lainnya",kamar luas dingin mandi bathup senang renang dibathup sarapan enak variasi,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSURkaEszOGJ3EAE,5,"Alhamdulillah..... Hotel yang menyenangkan. Mushola tersedia baik di lobi dan di lokasi ruang pertemuan.
Menunya enak2. Petugasnya ramah dan menyenangkan
Terima kasih atas pelayanan yg di berikan. Lainnya",alhamdulillah hotel senang mushola sedia lobi lokasi ruang temu menu enak tugas ramah terimakasih layan ikan,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnTUR3bTZ1a3BRRRAB,5,Overall semuanya bagus.. Makanan cukup enak.. pelayanan memuaskan.Kamar: 4… Lainnya,overall bagus makan enak layan puas,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTUNBcDVLU2tRRRAB,5,"Salma

Untuk pengalaman menginap,  breakfast lengkap, kamar nyaman, lokasi hotel ditengah kota, mudah akses ke lokasi lain Lainnya",alam inap breakfast lengkap kamar nyaman lokasi hotel kota mudah akses,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21ReGRHdzBUWGxWTkZRMVRWZE1WSGhwTUhvM2RYYxAB,5,"tempatnya nyaman, staffnya baikJenis perjalananLiburan… Lainnya",nyaman staff,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTURnckpLUXJ3RRAB,5,"Pengalaman menginap sehari semlm di grand mercure yogyakarta overall bagus, kamar bersih, sarapan juga enak dan lengkap...👍 …",alam inap semlm grand mercure yogyakarta overall bagus kamar bersih sarapan enak lengkap,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTUR3OWFUX0hREAE,5,Makanannya enak enak. Pelayanan dangat ramah. Hotelnya bersih wangi dan nyaman 🥰 …Grup perjalanan… Lainnya,makan enak layan dangat ramah hotel bersih wangi nyaman,positif,positif,3
ChdDSUhNMG9nS0VJQ0FnSURiNXRUTGhBRRAB,5,"resto nya luas, menu lengkap, dan yg suka adalah banyak makanan tradisional yg sudah susah ditemui, good place buat kerja atau liburan keluarga Lainnya",resto luas menu lengkap suka makan tradisional susah temu good place kerja libur keluarga,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnTUN3a2FMU2FREAE,5,Tempatnya sangat luas nyaman bersih pelayanannya juga oke kamarnya juga sangat nyaman buat istirahat🥰 … Lainnya,luas nyaman bersih layan kamar istirahat,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUMxZ0pldmR3EAE,5,"Hotel yang nyaman dan dilengkapi dengan banyak fasilitas penunjang yang membuatnya betah untuk menginap disini.
Kamar nyaman, layanan oke, lokasi strategis..kemana-mana kuliner dan pusat oleh2 dekat. Sarapan pagi komplit menunya dan rasa masakanya enak. Lainnya",hotel nyaman lengkap fasilitas tunjang betah inap kamar layan lokasi strategis kuliner pusat sarapan pagi menu masak enak,positif,positif,5
ChZDSUhNMG9nS0VJQ0FnSUNKa0tXcVFnEAE,2,"1. Water Heater lama panas
2. Access pintu tidak tertutup rapat, (ada fasilitas keamanan tidak digunakan, sebaiknya hilangkan saja) … Lainnya",water heater panas access pintu tutup rapat fasilitas hilang,negatif,negatif,-1
ChZDSUhNMG9nS0VJQ0FnSURwdDhXQUZREAE,3,"- Dibagian restonya beberapa gelas masih ada bekas lipstiknya dan bau amis
- Refil buffe makanan menunggu lama, mungkin kedepannya lebih diprepare lagi agar tamu tidak menunggu lama untuk makan. … Lainnya",restonya gelas bekas lipstik amis refil buffe makan tunggu diprepare tamu,netral,netral,0
ChZDSUhNMG9nS0VJQ0FnTUNRNXBlcWJnEAE,5,"Pelayan memuaskan ,breakfast sangat beragam dan enak ,kamar bersih dan nyamanKamar: 5… Lainnya",layan puas breakfast ragam enak kamar bersih nyaman,positif,positif,1
ChZDSUhNMG9nS0VOV0I4STNPbXNIdVZnEAE,5,Kamar nyaman.... Menu Sarapannya enak2.... Recommended untuk staycation..Jenis perjalanan… Lainnya,kamar nyaman menu sarapan enak recommended staycation,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUMxb0xIcHlRRRAB,4,"Hotelnya cukup besar. Kalau dilihat mepet dengan hotel Ibis.
Lobby cukup luas. Dengan view yang cukup bagus.
Petugas kebetulan standart, tidak menyapa tamu yang datang. Terutama petugas di … Lainnya",hotel lihat mepet ibis lobby luas view bagus tugas standart sapa tamu utama,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTURBaVpDVzdRRRAB,5,"Menginap di Hotel GM cukup menyenangkan
Kamarnya bersih, lokasi strategis di Pusat Kota dan breakfast bervariasi Lainnya",inap hotel senang kamar bersih lokasi strategis pusat kota breakfast variasi,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTUNBbDlTQU9nEAE,5,"Kamar nya bersih dan lumayan luas
Makananya enak
Pelayanan cepat
Recommended lahJenis perjalanan… Lainnya",kamar bersih lumayan luas makananya enak layan cepat recommended,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUQxOGFLbFJ3EAE,5,"Overall Ok hanya beberapa masukan
1. Penambahan lampu, terutama di meja sehingga memudahkan untuk membaca atau bekerja … Lainnya",overall masuk lampu utama meja mudah baca kerja,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2w5UFlUSm5TWE01VFcxMVNuaHRkRVJvTTNjemFIYxAB,5,"Gudeg jogya mantap
Sangat lezaattttKamar: 5… Lainnya",gudeg jogya mantap lezaat,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURmdF91Y0x3EAE,5,"Servicenya memuaskan, lokasi cukup strategis akses ke berbagai tempat cuku mudah.Jenis perjalanan… Lainnya",service puas lokasi strategis akses cuku mudah,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTURBanRfWnR3RRAB,5,"Hotel yang menjadi pilihan jika ke Jogja, menu sarapan enak dan variasi nya banyak.. Cozy place dan mantap.. Lainnya",hotel pilih jogja menu sarapan enak variasi cozy place mantap,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNyb2VhV25nRRAB,5,"croissant nya enak bangett. cocok buat breakfast. makanan yang lain juga enak, selalu di refill dan masa waktu breakfast juga panjang jadi puas klo mau lama2an Lainnya",croissant enak banget cocok breakfast makan refill puas,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUN2X3YyM093EAE,5,"Penyajiannya baik, pelayanannya ramah, makanannya banyak pilihan dan enak, tempatnya nyaman, viewnya bagus, ramah buat anak- anak Lainnya",saji layan ramah makan pilih enak nyaman viewnya bagus,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTUN3cHI3WEJREAE,5,"makananya enakkk sekali tersedia banyak varian juga disini , tempatnya nyaman ademKamar: 5… Lainnya",makananya enak sedia varian nyaman adem,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNyXzZUenhRRRAB,2,"Mungkin masukan untuk Customer service bagian reservasi lewat telepon ( 12 juli 2024 sekitar jam 17.00 untuk Jawaban atas pernyataan yaitu kita telpon untuk menanyakan harga kamar permalam,harga kamar start from 500rb sedangkan di telpon … Lainnya",masuk customer service reservasi telepon juli nyata telpon harga kamar malam start from,negatif,negatif,-1
ChdDSUhNMG9nS0VJQ0FnSUNyczRQcDdnRRAB,4,"Pelayanan baik, menu sarapan kurang bervariasi, lokasi strategis hanya jalan didepan hotel sering macet Lainnya",layan menu sarapan variasi lokasi strategis jalan hotel macet,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURQLWN2M2hRRRAB,4,"Stay di sini karena ada kebutuhan pekerjaan, staff nya ramah-ramah dan bikin betah, Saya senang ngobrol dengan staff-staff nya Terima kasih juga mbak, Rosvina atas bantuan dan pelayanan nya yang luar biasa excellent service 👍👍👍👍 … Lainnya",stay butuh kerja staff ramah bikin betah senang ngobrol terimakasih bantu layan excellent service,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTUN3a3JTYmdBRRAB,5,"Hotel terbaikkk,kamarnya nyaman, pelayanannya bagus, makanannya enak, dan juga fasilitas lengkap. Top deh Lainnya",hotel kamar nyaman layan bagus makan enak fasilitas lengkap,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTURJOWRQS0JBEAE,5,"Staff ramah, kamar luas & nyaman, makanan di restonya enak.Kamar: 5… Lainnya",staff ramah kamar luas nyaman makan restonya enak,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTURnbzdTQjl3RRAB,4,"Hotel nyaman, pelayanan baik, makanan enak dan banyak pilihan lokasi dekat kemana2.Kamar: 4… Lainnya",hotel nyaman layan makan enak pilih lokasi,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTUNBbXFUdGRnEAE,5,"Hotel yang cocok buat staycation, kamarnya luas bersih. Breakfastnya juga enakk pelayanannya top👍🏻👍🏻👍🏻 … Lainnya",hotel cocok staycation kamar luas bersih breakfastnya enak layan bagus,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTUR3a2NET0VnEAE,4,"Pengalaman menginap disana seru, lokasinya strategis dkt sama mall, serta fasilitas umum lainnya.Jen… Lainnya",alam inap seru lokasi strategis mall fasilitas,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUMxaDkyWWd3RRAB,5,"Bersih dan nyaman, pelayanan juga ramah dan baik meski ada waiters yang kurang baik respon dan pelayanannya. Saya minta air panas sewaktu breakfast tapi cuman di iyain aja sampe makanan saya habis akhirnya minta sama waiters yang lain baru di anterin dan akhirnya di sediakan air panas di outlet minuman 😌 … Lainnya",bersih nyaman layan ramah waiters respon panas breakfast sampe makan habis anterin sedia outlet minum,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNYNEllcXNnRRAB,5,"kamarnya baguss dan keren, pelayanannya juga memuaskan. apalgi dekat dengan malioboro, mall. kren deh hotelnya, menginap di sini ga bakal bikin rugi Lainnya",kamar bagus keren layan puas apalgi malioboro mall kren hotel inap bikin rugi,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTUN3c09LR1FBEAE,5,"Penginapan yang sangat rekomendasi banget , fasilitas, kebersihan nya terjaga banget, next ngajak temen temen untuk nginep disini 🤩 … Lainnya",inap rekomendasi banget fasilitas bersih jaga next ngajak temen nginep,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUMydzh2M2tBRRAB,4,"Hallo semuanya...
Ini review perdana ku di Hotel Grand Mercure Yogyakarta dalam rangka memenuhi undangan. … Lainnya",hallo review perdana hotel grand mercure yogyakarta rangka penuh undang,positif,positif,3
ChZDSUhNMG9nS0VLbmRwTl90OE9HNk53EAE,5,"Pelayanannya bagus, kamar dan sarapannya juga puas ☺Jenis perjalananBi… Lainnya",layan bagus kamar sarapan puas,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURUNTRfcW9nRRAB,5,"Sebelumnya pernah menginap di mercure surabaya & pontianak, dibanding kedua hotel tsb. menurut saya utk sisi rasa pada menu breakfast mercure yogya kurang nendang, alhasil 3 kali breakfast mengambil menu yg sama, yaitu gudeg 😁, lebih karena … Lainnya",inap mercure surabaya pontianak banding hotel sisi menu breakfast yogya nendang alhasil kali ambil gudeg,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnTURnZ3FmNlNREAE,5,"Hotelnya mewah bersih dan rapih pelayanannya bagus, pengen balik lagi pokonyaa mantapJenis perjalana… Lainnya",hotel mewah bersih rapih layan bagus pokonyaa mantap jenis perjalana,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNlcGFDSTdRRRAB,5,"Long weekend kmrin keJogja sma keluarga, late co dihotel karna kami keprambanan dlu.bgtu smpe hotel agak kerepotan krna koper bnyak tapi staff sigap langsung bantuain pdhal lobby ramai org karna mmg musim liburan kali ya, kami dpt kamar … Lainnya",long weekend kmrin jogja keluarga late hotel karna keprambanan kerepot koper staff sigap langsung bantu pdhal lobby ramai musim libur kali kamar,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnTUN3c3VQb053EAE,5,"Pelayanan yang sangat bagus, tempat ternyaman, makanannya pun enak enak, recomended gess👍 …Jenis perj… Lainnya",layan bagus nyaman makan enak recomended gess jenis perj,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25sYVZGSmFPWGRXWVV0NlYwSkxTMHQyV1ZCRVRVRRAB,5,makanannya enak bgt servicenha juga okeeKamar: 5… Lainnya,makan enak banget servicenha,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURqaEpLQUZ3EAE,5,"Sangat puas atas segala fasilitas & pelayanan hotelnya suasana kamar dan suasana hotelnya ckp menarik, pelayanan nya pun sangat ramah dari mulai check-in hingga check out, mohon selalu terus ditingkatkan Lainnya",puas fasilitas layan hotel suasana kamar tarik ramah check mohon tingkat,positif,positif,6
ChdDSUhNMG9nS0VJQ0FnSUM5Z0ppN3R3RRAB,4,"lokasi strategis, sarapan enak banyak pilihan, banyak menu makanan jogja nyaa. lift nya cepet kd kalau baru2 bisa cepet saat kegiatan di hotel ini Lainnya",lokasi strategis sarapan enak pilih menu makan jogja nyaa lift cepet giat hotel,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTURRcF95am9BRRAB,5,"Lokasi strategis, kamar bagus. Pelayanan staf hotel baik dan ramah.Jenis perjalanan… Lainnya",lokasi strategis kamar bagus layan staf hotel ramah,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNwMFBpR3pnRRAB,5,"Saya menginap 3 malam di Grand Mercure Yogyakarta. So far pelayanan hotel
Memuaskan, kamar bersih, amenities lengkap. Untuk resto makanannya enak, sarapan lengkap dari makanan traditional, western tersedia. … Lainnya",inap malam grand mercure yogyakarta layan hotel puas kamar bersih amenities lengkap resto makan enak sarapan traditional western sedia,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSUMzNUxETlpREAE,5,"Hotelnya sangat nyaman, rapi dan bersih. Seluruh pegawai nya juga ramah2, saat datang disambut dengan sangat baik. Lainnya",hotel nyaman rapi bersih pegawai ramah sambut,positif,positif,4
ChZDSUhNMG9nS0VJQ0FnSUREOGVpUlNREAE,5,"Pelayanan sangat baik dan sesuai SOP, kamar sangat bagusss !!!! Konsepnya romantis dan cocok buat pasangan. makanan enak dan mungkin perlu bebebrapa inovasi dalam makanan. Terima kasih Lainnya",layan sesuai kamar bagus konsep romantis cocok pasang makan enak bebebrapa inovasi terimakasih,positif,positif,5
ChdDSUhNMG9nS0VJQ0FnTURvMHE2cDN3RRAB,5,Makanan enak dan banyak variasi dan untuk pelayanan memuaskan ramah serta sopanKamar: 5… Lainnya,makan enak variasi layan puas ramah sopan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURmOWRLdGV3EAE,4,"Untuk breakfast Nasi gudegnya kurang, dan ayam tepung tulangnya masih merah, untuk yg lainnya lumayan Lainnya",breakfast nasi gudeg ayam tepung tulang merah lumayan,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUM3bWZpOUNnEAE,5,"Pelayanan sangat baik, pegawainya ramha menawarkan pelayanan makanan dan sangat profesional.. terbaik pokoknya sangat direkomendasikan menginap disini Lainnya",layan pegawai ramha tawar makan profesional pokok rekomendasi inap,positif,positif,1
ChRDSUhNMG9nS0VJQ0FnSUNIcFlCYRAB,5,"bagus dari pelayanan, room, staff, sampai makanannya
rekomend banget buat liburanJenis perjalanan… Lainnya",bagus layan room staff makan rekomended banget libur,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnTURnbHZpZXVRRRAB,5,Semua pelayanan top markotop atas nama mba Silka markotop kasih reward bagus untuk tim management nya ya . Terima kasih,layan bagus markotop silka reward management terimakasih,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSURKMmNpSTlRRRAB,5,"Hotel mendukung masalah lingkungan dengan tidak menyajikan air kemasan botol plastik. Hotelnya cantik dengan ornamen candi, kamar bagus, ada welcome fruit yang cukup banyak. Makanan biasa sih, menyajikan banyak menu tradisional. Snack acara rapatnya enak dan cukup generous. Amenities nya juga lengkap. Lainnya",hotel dukung lingkung saji kemas botol plastik cantik ornamen candi kamar bagus fruit makan menu tradisional snack acara rapat enak generous amenities lengkap,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURQbk1HdEdnEAE,5,"Secara keseluruhan utk makanan enaak.. kecuali krecek terlalu oily, encer.. hotel bagus t4 strategis Lainnya",makan enaak kecuali krecek oily encer hotel bagus strategis,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSUR2dWNXRk5BEAE,5,Sarapan paginya sangat enak grand Mercure saya sering menginap disini. Terimakasih mba fifin untuk pelayanan nya 👍👍 … Lainnya,sarapan pagi enak grand mercure inap terimakasih layan,positif,positif,2
ChdDSUhNMG9nS0VNaTVyY2pWNVliajJRRRAB,5,Pelayanan ramah..makanan jg enak.tempat nyamanKamar: 5… Lainnya,layan ramah makan enak nyaman,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUR4aHZYVThnRRAB,4,"Overall rekomended, untuk kamarnya saya suka karena bagus dan estetik tapi ada kerusakan sedikit di pintu showernya … Lainnya",overall rekomended kamar suka bagus estetik rusa pintu showernya,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNkajlQMG1BRRAB,5,"Kamar nya bersih rapih. Ga terlalu besar tapi nyaman.
Pelayanannya ramah dari resepsionis sampai yg di ruang makan dan tempat rapat.
Lokasinya stategis dekat stasiun dan dekat mall.
Suasananya enak ga berisik Lainnya",kamar bersih rapih nyaman layan ramah resepsionis ruang makan rapat lokasi stategis stasiun mall suasana enak berisik,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURMM1BHVk1REAE,5,"Kedua kalinya menginap Hotel Grand Mercure Yogyakarta Adisucipto dengan sangat nyaman. Kamar sangat bersih dan rapih, untuk restonya menyedikan banyak pilihan makanan dan semuanya enak 😊 … Lainnya",kali inap hotel grand mercure yogyakarta adisucipto nyaman kamar bersih rapih restonya pilih makan enak,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNENnR6eWl3RRAB,1,"Service parah, saat iftar, piring membludak petigas malah senyum lalu pada kabur kaburan ngambilin piring. Receptionist hotel juga ngeselin gak bisa bantu early checking padahal sudah request jauh jauh hari bisa. Penyampaiannya pun gak  mengenakkan hati . Lainnya",service parah iftar piring membludak tugas senyum kabur ambil receptionist hotel ngeselin bantu early checking request enak hati,negatif,negatif,-4
ChdDSUhNMG9nS0VJQ0FnTUN3aTRQSm1BRRAB,5,"staffnya ramah & membantu, pelayanan sangat bagus, Iftar di sini jadi moment yg nyaman dan spesialKamar:… Lainnya",staff ramah bantu layan bagus iftar momen nyaman spesial kamar,positif,positif,2
ChZDSUhNMG9nS0VJQ0FnSUQtbHI2S0xREAE,5,"Menginap dan bermalam di sini tidak rugi, fasilitasnya lengkap kolam renang ada,gym ada,restaurant ada outdornya di lantai atas, di kamar juga ada pengering rambut. Kamarnya  juga  rapi, bersih. Kamar madi bersih.pas Mandi pakai air panas sambil nyanyi nyani.. serasa sedang konser musik.pertahankan keberisihannya.mantap Lainnya",inap malam rugi fasilitas lengkap kolam renang restaurant outdornya lantai kamar ering rambut rapi bersih madi mandi pakai panas nyanyi nyani serasa konser musik tahan mantap,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUN1c0tpNHNBRRAB,5,"Saya liburan sama keluarga 2 anak usia 8th dan 5th, masih bisa pakai kamar dengan tipe Executive Room King Bed, luas 37 m²/398 ft². Ada sofa bed yg bisa dipakai, kalaupun extra bed masih muat karena kamarnya luas. Ada bathtub juga meski … Lainnya",libur keluarga usia pakai kamar tipe executive room king luas sofa extra muat bathtub,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNUc0x2WXdBRRAB,5,"Ramah baru sampai langsung dijemput barang bawaan diantar sampai kamar ' omnya baek2 tulus gak mau dikasih tips
Makan pagi enak ' malamnya ada caffe didekat loby ada bilyard ,piano dan papan catur ada kolam renang dilantai 8'  reccomanded ✅️",ramah langsung jemput barang bawa kamar baek tulus kasih tips makan pagi enak malam caffe loby bilyard piano papan catur kolam renang lantai recomended,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUMtbzRtbG5RRRAB,5,"Hotel bintang 5 yang memiliki desain stylish dan elegan, dan letaknya strategis di jalan adi sucipto, Sleman ini memiliki gedung 8 lantai, dan menyediakan 305 kamar mulai dari King hingga standar room.  Selain itu di sini juga tersedia 13 … Lainnya",hotel bintang milik desain stylish elegan letak strategis jalan sucipto sleman gedung lantai sedia king standar room,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURGNW91SEhnEAE,5,"Hotel bersih dan makanannya lumayan bervariasi, enak-enak... Kalau bisa ditambahkan fasilitas minimarket agar para pelanggan diberikan kemudahan jika ada keperluan mendadak, misal obat2an, pembalut wanita, dll... Sukses selalu grand mercure hotel Lainnya",hotel bersih makan lumayan variasi enak fasilitas minimarket langgan mudah dadak obat balut wanita sukses grand mercure,positif,positif,3
ChZDSUhNMG9nS0VJQ0FnSURqd2VhUFV3EAE,5,Kamar luas dan bersih sarapan enak  banyak pilihan semua staf hotel ramah lokasi hotel dekat pusat perbelanjaan klo ke jogja pasti nginap lagi disini Lainnya,kamar luas bersih sarapan enak pilih staf hotel ramah lokasi pusat belanja jogja nginap,positif,positif,2
ChdDSUhNMG9nS0VJQ0FnSUNfdTctNXN3RRAB,5,"Pelayanan ramah dan tanggap.
Selalu bersih dan rapi.
Rekomen banget bagi yg liburan ke Jogja dan bingung mau menginap dimana. Lainnya",layan ramah tanggap bersih rapi rekomen banget libur jogja bingung inap,positif,positif,4
ChdDSUhNMG9nS0VJQ0FnSUROOF9tNXN3RRAB,2,"Parkiran motor tidak aman, padahal berada di dalam gedung. Uang recehan saya yg buanyaak hampir penuh di dasbor motor habis tak bersisa dicuri semua. Motor teman jg dibuka joknya, jd tau krn joknya mmg susah nutupnya. Lainnya",parkir motor aman gedung uang receh penuh dasbor habis sisa curi teman buka susah tutup,negatif,negatif,-4
ChdDSUhNMG9nS0VJQ0FnSUNid3U3NzB3RRAB,5,"Utk kamar cukup memuaskan, pelayanan Ok. Makanan juga sangat variatif dengan rasa yg memuaskanKamar:… Lainnya",kamar puas layan makan variatif,positif,positif,1
ChZDSUhNMG9nS0VJQ0FnSURteWNxRVdBEAE,5,"Pertama kali menginap di hotel ini kesannya memuaskan. Berada di lokasi yang strategis di kota Jogja, dekat dengan Ambarukmo Plaza. Pelayanan ramah, proses checkin dan check out sangat cepat. Untuk kamar, bersih, modern dan nyaman. Utk … Lainnya",kali inap hotel kesan puas lokasi strategis kota jogja ambarukmo plaza layan ramah proses checkin check cepat kamar bersih modern nyaman,positif,positif,6
ChZDSUhNMG9nS0VJQ0FnSUNqazlmRkVREAE,5,"Kamarnya Nyaman dan bersih,, cocok banged buat kalian yang jalan-jalan ke Jogja,,
Makanannya juga enakk... 🥰🥰 … Lainnya",kamar nyaman bersih cocok banged jalan jogja makan enak,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnTURndzVmZHBRRRAB,5,"tmpatnya nyaman, strategis juga karena di pusat kota. betah disini gamau cepet pulang hihiii",tmpatnya nyaman strategis pusat kota betah gamau cepet pulang hihi,positif,positif,1
ChdDSUhNMG9nS0VJQ0FnSUNqdnRXZjd3RRAB,5,"Kesini untuk acara BPIP, Fasilitas hotel lengkap dan kondisinya masih sangat bagus, untuk makanannya enak, pelayanan prima sigap dan cekatan kalau habis selesai makan langsung di ambil dan juga ramah. Lainnya",kesini acara bpip fasilitas hotel lengkap kondisi bagus makan enak layan prima sigap cekat habis selesai langsung ambil ramah,positif,positif,2
