review_id,rating,review,Clean_Text,label
ChZDSUhNMG9nS0VJQ0FnSUN3X3Y3NWRBEAE,5,"Hotelnya nyaman, kamar mandi pastinya bersih dunk, mewah..harus dicoba yah...kolam renangnya instagramable banget..pokoknya harus dicoba deh...kalau harga kamar bisa di cek di traveloka atau di google langsung...",hotel nyaman kamar mandi bersih dunk mewah coba kolam renang instagramable banget pokok harga traveloka google langsung,positif
ChZDSUhNMG9nS0VJQ0FnSURHbzZXR0hnEAE,5,"Hotel mewah yang nyaman dengan fasilitas yg sangat lengkap. Ruang parkir luas, hall untuk acara besar sangat luas, dan tersedia banyak meeting room untuk acara workshop dll",hotel mewah nyaman fasilitas lengkap ruang parkir luas hall acara sedia meeting room workshop,positif
ChZDSUhNMG9nS0VJQ0FnSURwazlDWFVnEAE,5,"Luar biasa.
Sangat nyaman dan pelayanannya pun sangat baik dan ramah.ayo berkunjung di hotel tentram Yogyakarta,di jamin 💯 puas dan tidak bakal nyesal.Kamar: 5Layanan: 5Lokasi: 5",nyaman layan ramah kunjung hotel tentram yogyakarta jamin puas nyesal,positif
ChZDSUhNMG9nS0VJQ0FnSURTLW9McWVBEAE,5,"Belum sempat menginap. Hanya menggunakan fasilitas meeting package. Layanannya oke. Menerapkan protokol kesehatan dengan baik. Semoga pandemi segera berakhir, sehingga meeting package berikutnya include dengan room...😗 …",inap fasilitas meeting package layan terap protokol sehat moga pandemi include room,positif
ChZDSUhNMG9nS0VJQ0FnSURBNjYzbmFREAE,5,"Mampir ke sini hanya untuk sarapan pagi. Jadi yg saya review hanya Kayu Manis Restaurant saja.
Makanan lengkap, ada stall khusus makanan khas Indonesia, roti2 ala menu Western, dessert melimpah sampe es krim juga ada. Desain interior apik dan nyaman.",mampir sarapan pagi review kayu manis restaurant makan lengkap stall khusus khas indonesia roti menu western dessert limpah sampe krim desain interior apik nyaman,positif
ChZDSUhNMG9nS0VJQ0FnSURJMk1yR1ZREAE,5,Super great place to stay. So elegant. So pricey. Lokasinya strategis. Harga kamarnya sesuai lah dengan facilities yg ada. Ballrooms nya jg mewah. Air supply aja pernah konser disini. Nice :),super great place stay elegant pricey lokasi strategis harga kamar sesuai facilities ballrooms mewah supply konser nice,positif
ChZDSUhNMG9nS0VJQ0FnSURJemEyNmRnEAE,5,Hotel mewah di Yogyakarta dan jelas bintang 5 pelayanan nya karena pernah dipakai nginep Obama saat main di Indonesia. Dengan gaya arsitektur Jawa juga fasilitas nyaman. Hotel ini cocok bagi para kalangan atas untuk menginap di jogjakarta. Sering juga dipakai untuk keperluan Seminar,hotel mewah yogyakarta bintang layan pakai nginep obama main indonesia gaya arsitektur jawa fasilitas nyaman cocok kalang inap jogjakarta seminar,positif
ChdDSUhNMG9nS0VJQ0FnSUNndVp6RS1RRRAB,5,"Hotel paling mewah dan megah serta paling mahal, ada boot penjualan kain batik tulis dari tangan2 terkenal, kalau mau ngrasain jamu, dan aroma terapi yg jarang ditemui di jogya. Tempat dan kamar luas, sesuai harga.",hotel mewah megah mahal boot jual kain batik tulis tangan kenal ngrasain jamu aroma terapi jarang temu jogya kamar luas sesuai harga,positif
ChZDSUhNMG9nS0VJQ0FnSURtMmUzc2FREAE,4,"Hotelnya luas.
Bersih dan luas.
Lokasi mudah di cari.
Untuk para pengantar tidak usah khawatir karena ada lokasi untuk menunggu. Jajan dan shalat jd gak bingung.",hotel luas bersih lokasi mudah cari khawatir tunggu jajan shalat bingung,positif
ChdDSUhNMG9nS0VJQ0FnSURXNExlOTdRRRAB,5,Luar biasa....hotelnya bagus...ga sia2 bayar mahal...tempatnya romantis dan pas masuk ke dalam kamar ada kue ultah buat papa tersayang,hotel bagus bayar mahal romantis masuk kamar ultah papa sayang,positif
ChZDSUhNMG9nS0VJQ0FnSUNBOHN6dWZBEAE,5,"Parkirnya sangat luas, dan aksesnya gampang jadi mudah ditemukan. Tapi ingat jika membawa motor pintu masuknya yg sebelah selatan, bukan yg utara, nanti langsung turun lalu belok kanan, parkir basement disebelah gedung serbaguna-nya.
Mungkin bagi yg belum pernah kesini agak membingungkan jalan dr parkiran motor ke lobby hotel.

Interiornya sangat mewah, staff-nya sangat ramah dari sekuriti diluar hingga pelayan yg didalam.
Makanannya pun enak.",parkir luas akses gampang mudah temu bawa motor pintu masuk belah selatan utara langsung turun belok kanan basement gedung serbaguna kesini bingung jalan lobby hotel interior mewah staff ramah sekuriti layan makan enak,positif
ChdDSUhNMG9nS0VJQ0FnSUNBMUp5X3hnRRAB,5,"Sebagai venue bintang lima, hotel Tentrem is the best. Mulai dari interior di setiap sudut ruangan kamar, ballroom, meeting room, lobby sampai restroom nya, juaraaaa. Ballroom Tentrem 1,2,3 membuat saya takjub, pelayanan juga sangat memuaskan.",venue bintang hotel tentrem interior sudut ruang kamar ballroom meeting room lobby restroom juara takjub layan puas,positif
ChZDSUhNMG9nS0VJQ0FnSURDdUxpV1VREAE,5,"Hotel bintang 5. Sering digunakan untuk acara acara besar. Makananya enak2. Semua staff sudah ahli di bidangnya dan ramah. Mantap banget pokoknya.
Walaupun mahal tapi keamanan dan kenyamanan no wahid. Sangat rekomen pokoknya",hotel bintang acara makananya enak staff ahli bidang ramah mantap banget pokok mahal nyaman wahid rekomen,positif
ChZDSUhNMG9nS0VJQ0FnSUNRdE5QREFnEAE,4,"Hotel nya oke, kamar oke, sarapan oke...tetapi seminggu nginep pasti bosan dengan menu sarapannya...nyobain sauna nya oke..tapi jadi ilfeel karena ada member yg makan didalam kolam...dan penjaganya tidak ada yg negor..jangan2 airnya kotor nih...waduh....kasih 4 dengan hati berat",hotel kamar sarapan minggu nginep bosan menu nyobain sauna ilfeel member makan kolam jaga negor kotor hati berat,positif
ChZDSUhNMG9nS0VJQ0FnSUR4NUlIa2ZREAE,5,Service ok..dan sangat layak disebut dengan hotel bintang 5. Sangat memuaskan bagi Anda yang ingin cari tempat istirahatKamar: 5Layanan: 5Lokasi: 5,service layak hotel bintang puas cari istirahat,positif
ChdDSUhNMG9nS0VJQ0FnSUQ4c3B1OC1RRRAB,5,Ni hotel termewah yg pernah gw kunjungin di jogja fasilitasnya juga lengkap ada tempat fitnes 2 resto mini bar kolam renang area parkir luas tempat bermain anak/ kida funs tempatnya bersih pelayanan juga memuaskan,hotel mewah kunjungin jogja fasilitas lengkap fitnes resto mini kolam renang area parkir luas main kida funs bersih layan puas,positif
ChZDSUhNMG9nS0VJQ0FnSUQyNG9fYUZREAE,5,"Hotel yang pelayanannya Buaguuss banget

Sampe mau nyeberang masuk aja dibantuin 🤩

Banyak spot untuk foto juga hehehe...

Mau berenang ada kok.

Ada 1 lukisan yang menarik banget..jadi saya ambil.",hotel layan buaguuss banget sampe nyeberang masuk dibantuin spot foto hehehe renang lukis tarik ambil,positif
ChZDSUhNMG9nS0VJQ0FnSUMwOW9UQ1VREAE,4,"Fasilitas hotel sangat baik, makanan enak dan variatif tetapi pelayanan kamar msh kurang optimal, saya memesan sandal baru diantar 1 jam kemudian.",fasilitas hotel makan enak variatif layan kamar optimal sandal,positif
ChdDSUhNMG9nS0VJQ0FnSUNtcVBXNTB3RRAB,4,"Terkahir ke sini waktu pas baru2nya hotel tentrem buka. Waktu itu di lantai bawah ada restoran Duck King, kami makan di sana. Perjalanan dari tempat parkir menuju restoran sangat amat nyaman. Semua staf ramah, kamar mandi di dekat lobby juga sangat bersih dan wangi. Ngga ada cela.",terkahir hotel tentrem buka lantai restoran duck king makan jalan parkir tuju nyaman staf ramah kamar mandi lobby bersih wangi ngga cela,positif
ChZDSUhNMG9nS0VJQ0FnSUNHd3JybUlnEAE,5,Hotel Bintang 5 paling keren di Jogja. Kamar nya besar dan luas 👍. Fasilitas nya banyak. Kids Friendly. Makanan nya pun enak. Patut dicoba kawan …,hotel bintang keren jogja kamar luas fasilitas kids friendly makan enak patut coba kawan,positif
ChdDSUhNMG9nS0VJQ0FnSUNJcXJ1U2h3RRAB,5,"Sering diadakan konser"" besar di hotel ini... Terdapat spa dan tempat kebugaran. Tempatnya pun nyaman, cocok untuk tempat menginap saat berlibur, letaknya pun tidak jauh dari pasar malioboro. Serta nyaman untuk menginap keluarga saat perjalanan jauh...",konser hotel bugar nyaman cocok inap libur letak pasar malioboro keluarga jalan,positif
ChZDSUhNMG9nS0VJQ0FnSUNxX2RYRllREAE,5,"Hotelnya nyaman, lokasi hotel tengah kota, kamarnya besar, staf ramah, breakfastnya mantul😁, fasilitas ok banget, spot foto di kolam renang bagus banget. 9/10 …",hotel nyaman lokasi kota kamar staf ramah breakfastnya mantul fasilitas banget spot foto kolam renang bagus,positif
ChZDSUhNMG9nS0VJQ0FnSUMwdUpYTWFREAE,5,"Hotelnya nyaman banget, anak aku betah, jd ninggalin meeting seminggu anaknya bisa berenang atau main di kids corner.. semua makanan di dalam kamar gratis dan refill ;)",hotel nyaman banget betah ninggalin meeting minggu renang main kids corner makan kamar gratis refill,positif
ChdDSUhNMG9nS0VJQ0FnSUQwaVBfYjVnRRAB,5,"Bersih dan bagus.
Spt terlihat di foto.
Ambil kamar yg ada balkonnya krn gw perokok.
Breakfastnya banyak macam makanan indonesia,enak2.",bersih bagus lihat foto ambil kamar balkon okok breakfastnya makan indonesia enak,positif
ChdDSUhNMG9nS0VJQ0FnSUNPZ192R3B3RRAB,5,"Hotel yang menyenangkan
Hospitality nya itu lhoo..JUARA 👏🏻👏🏻
Menu resto maupun room servicenya sama2 enak
Jangan lupa nyicip gelato tolak anginnya, one of a kind 😁😁 …",hotel senang hospitality lhoo juara menu resto room service enak lupa nyicip gelato tolak angin kind,positif
ChdDSUhNMG9nS0VJQ0FnSUNtNi1PWXB3RRAB,5,"spectacular stay

senang dgn kamar premier hotel ini krn ada balcony lengkap dengan sofa untuk bersantai... kebersihannya memang meet to expectation, breakfast variation nya juara dan staff FO nya ramah2... thanks yah mbak Dea - FO buat servicenya....

sayang banget eboni lounge udah tidak ada live music nya mangkanya jadi anyep banget eboni lounge nya ....

fitness center, sauna dan kolam rendam air panas dan air dinginnya jempol pokok e",spectacular stay senang kamar premier hotel balcony lengkap sofa santa bersih meet expectation breakfast variation juara staff ramah thanks service sayang banget eboni lounge udah live music mangkanya anyep fitness center sauna kolam rendam panas dingin jempol,positif
ChZDSUhNMG9nS0VJQ0FnSURrNDVHSVdnEAE,5,"Hotel bintang 5 dengan service excellent, F&B yg disajikan semua enak & lengkap, good view, cozy place, fasilitas lengkap ada ballroom besar yg terpisah dari hotel. Overall sangat puas stay disini.",hotel bintang service excellent saji enak lengkap good view cozy place fasilitas ballroom pisah overall puas stay,positif
ChZDSUhNMG9nS0VJQ0FnSUNRcHFHZVJBEAE,5,Hotel yg cukup exclusive. asri dan nyaman dengan menu oriental/eropa/nusantara yg lengkap. Lokasi sangat strategis suasana tenang hanya 5 menit saja ke arah selatan menuju Tugu Utara sbg titik pusat Kota Yogyakarta.,hotel exclusive asri nyaman menu oriental eropa nusantara lengkap lokasi strategis suasana tenang menit arah selatan tuju tugu utara titik pusat kota yogyakarta,positif
ChZDSUhNMG9nS0VJQ0FnSUNBd3F6bkl3EAE,5,bagus.....hotel yg exotic dan sangat seuai dg lebel tentrem (sebuah nama dr bhs jawa) yg berarti sejuk aman dan kita bisa istirahat dg penuh ketenangan hingga bisa pulih kembali rasa cape dan penat setelah beraktifitas seharian. trims,bagus hotel exotic lebel tentrem buah jawa arti sejuk aman istirahat penuh tenang pulih cape penat beraktifitas trims,positif
ChdDSUhNMG9nS0VJQ0FnSUNBN1BuMzRnRRAB,5,"Hotel yang sangat berkualitas, pelayanannya luar biasa. Makanan yang dihidangkan spektakuler dan menggugah selera. Arsitekturnya sangat kokoh dan kuat, instagramable dan sangat terjaga kebersihannya.",hotel kualitas layan makan hidang spektakuler gugah selera arsitektur kokoh kuat instagramable jaga bersih,positif
ChdDSUhNMG9nS0VJQ0FnSURPdUk2dTlRRRAB,4,"Kamar nyaman, luas, fasilitas kamar lengkap, ada swimmingpoll, ada kids corner yg lumayan lengkap. Menu breakfast lumayan lengkap, rasa jg lumayan.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 4Layanan: 4Lokasi: 4",kamar nyaman luas fasilitas lengkap swimmingpoll kids corner lumayan menu breakfast,positif
ChdDSUhNMG9nS0VJQ0FnSURRd2RIUXF3RRAB,5,Hotel terbaik di Jogja. Breakfastnya super lengkap  & enak. Di Loby ada bemo yang digunakan oleh Pak Jokowi dan Jusuf Kalla saat mendaftarkan diri sebagai capres pada pemilu tahun 2014.,hotel jogja breakfastnya super lengkap enak loby bemo jokowi jusuf kalla daftar capres milu,positif
ChZDSUhNMG9nS0VJQ0FnSUQyazgyLUp3EAE,5,"Pelayanan sangan ramah, room bersih, lokasi dekat dengan tugu dan statsiun, kalau mau cari makan juga banyak di sebrang hotel enak enakJenis perjalananLiburanGrup perjalananPasanganKamar: 5Layanan: 5Lokasi: 5",layan sangan ramah room bersih lokasi tugu statsiun cari makan sebrang hotel enak,positif
ChdDSUhNMG9nS0VJQ0FnSUN3OVlENzd3RRAB,5,"Hotelnya nyaman, kamarnya luas dg pemandamgan kota krn dindingnya kaca,, paling suka aroma kayu manisnya..tp sayang ruangan kamar ga kedap suara, suara2 diluar kedengeran jelas..",hotel nyaman kamar luas pemandamgan kota dinding kaca suka aroma kayu manis sayang ruang kedap suara kedengeran,positif
ChZDSUhNMG9nS0VJQ0FnSURXbnA3SWR3EAE,5,"Hotel mewah mandiri dg nama tentrem, bangunan interior exteriornya top markotop, high class, pelanggannya para pejabat dan pebosnis local maupun international, pernah 5 x merasakan nikmatnya menginap di hotel bintang 5 dg segala kemegahannya.",hotel mewah mandiri tentrem bangun interior exteriornya bagus markotop high class langgan jabat pebosnis local international nikmat inap bintang megah,positif
ChZDSUhNMG9nS0VJQ0FnSUR4ajhUeE5REAE,4,"Hotel nya OK banget tp ada receptionist cewek yg gak pernah senyum, kalo di tanya ketus banget, untung gak AQ foto hihihiJenis perjalananBisnisKamar: 5Layanan: 4Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak, Harga terbaik, Berteknologi tinggi",hotel banget receptionist cewek senyum kalo ketus untung foto hihihi mewah pandang indah romantis tenang cocok harga teknologi,positif
ChZDSUhNMG9nS0VJQ0FnSUQtcU5QRlB3EAE,5,"Sudah tdk perluvbanyak komentar
Suasana, lokasi, lobby sampai ke kamar semua perfect dan berkelas

Belum lagi sarapannya... wauw benar benar berkelasJenis perjalananBisnisKamar: 5Layanan: 5Lokasi: 5",perluvbanyak komentar suasana lokasi lobby kamar perfect kelas sarapan wauw,positif
ChZDSUhNMG9nS0VJQ0FnSURDdTZqWlhBEAE,5,"Kamarnya luas, nyaman dan tentunya memiliki staff yang ramah. Tapi yang paling saya suka adalah menu2 sarapan dan makan malamnya yang memang sesuai dengan harganya",kamar luas nyaman milik staff ramah suka menu sarapan makan malam sesuai harga,positif
ChZDSUhNMG9nS0VJQ0FnSUQycUk3UFNBEAE,5,Tempat yg cocok utk kumpul dan makan malam bersama keluarga besar. Hampir tiap tahun sejak awal buka hotelnya. Recommended (IG: @benz_montague)Grup perjalananKeluarga,cocok kumpul makan malam keluarga buka hotel recommended benz montague,positif
ChZDSUhNMG9nS0VJQ0FnSURrczlYWGRBEAE,5,Sudah bbrp kali kami menginap disini bersama keluarga untuk liburan pelayanannya memuaskan kamar yg besar dan bersih makanan juga enak..semoga tentrem tetap tentrem spt namanyaJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5,kali inap keluarga libur layan puas kamar bersih makan enak moga tentrem,positif
ChZDSUhNMG9nS0VJQ0FnSURBM3EtSVl3EAE,5,"TempaT yg nyaman. Jgankan nginap u/berlibur. Kerja ditemPat iNi saja rasanya senanG😊😊

Hotel dg nuansa jogja yg kenTal. Dg aroma rempah2. . Ada jG mini bUtik yg mnyediakan baTik jogja dan pernak perniknya. Ada kolam luar ruangan dan play ground. .

Hotelnya bersih dan rapi. Bnyak lukisan besar terpampang di tempat ini. Pelyanan ramah. .😊

Nb: tolong ditambai lagi papan informasi

Terkadang bnyak oraNg kebingungan mencari musolla. Trmksh😊😉",tempa nyaman jgankan nginap libur kerja hotel nuansa jogja aroma rempah mini utik mnyediakan pernak pernik kolam ruang play ground bersih rapi lukis pampang pelyanan ramah tolong ditambai papan informasi terkadang bingung cari musolla trmksh,positif
ChdDSUhNMG9nS0VJQ0FnSURlb2NDY3N3RRAB,5,"Hotel tentrem dengan kamar luas, tenang, harga ya lumayan, tapi sebanding dengan pelayanan yg baik. Menu nya mewah.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 4Lokasi: 4Sorotan hotelTenang",hotel tentrem kamar luas tenang harga lumayan banding layan menu mewah,positif
ChZDSUhNMG9nS0VJQ0FnSUNkNkxyZWR3EAE,5,"Hotel yang recommended untuk menginap, pelayanan, fasilitas ok, bisa jadi langganan kalo k yogya lagi.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang, Cocok untuk anak-anak",hotel recommended inap layan fasilitas langgan kalo yogya pandang indah tenang cocok,positif
ChZDSUhNMG9nS0VJQ0FnSUMwdjZ6a2NREAE,5,"Lokasinya yang sangat dekat dengan jalan Malioboro dan menjangkau daerah Yogyakarta secara keseluruhan. ❤️
Tempatnya yang sangat luas, area parkir yang cukup luas, tidak terlalu sempit jarak parkirnya, dan berada di dalam gedung. ❤️
Suasana hotel yang sangat nyaman, bersih, dan bagus sekali ditambah dengan kenyamanan dari pelayanan disana yang sangat ramah dan sopan ❤️
Sangat memuaskan bisa berlibur disana ❤️❤️❤️Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5",lokasi jalan malioboro jangkau daerah yogyakarta luas area parkir sempit jarak gedung suasana hotel nyaman bersih bagus layan ramah sopan puas libur,positif
ChZDSUhNMG9nS0VJQ0FnSURDOXFQaWJnEAE,5,untuk all you can eat restorannya enak banget pilihannya juga banyak.... untuk parkir motor rada susah sih agak jauh dikit hehehe cuma kalo untuk kamarnyaa mohon maaf belum pernah karna ga sesuai kantong wkwkw tapi bagus sih lobby nya besar banget keren,restoran enak banget pilih parkir motor rada susah dikit hehehe kalo kamarnyaa mohon maaf karna sesuai kantong wkwkw bagus lobby keren,positif
ChdDSUhNMG9nS0VJQ0FnSUR0bjRiajNBRRAB,5,"Hotel yanh sangat bagus, mewah. Ada jàmu Sidomuncul, coklat dàn teh Tolak Angin, tradisionàl vibe 👍Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Romantis, Tenang",hotel yanh bagus mewah sidomuncul coklat tolak angin tradision vibe romantis tenang,positif
ChdDSUhNMG9nS0VJQ0FnSURwcTUtUWdRRRAB,5,"Hotel yang nyaman dengan fasilitas lengkap, pelayanan yang sangat memuaskan, keluarga betah nginap di sini.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Harga terbaik",hotel nyaman fasilitas lengkap layan puas keluarga betah nginap mewah pandang indah harga,positif
ChZDSUhNMG9nS0VJQ0FnSURDMUtMS1FnEAE,4,"Tempatnya nyaman, pelayanan ramah
Tema budayanua oke bgt.
Lumayan mahal untuk ukuran kamar yg tidak terlalu besar dan kualitas standar.

Makanan enak tapi belum banget 😂",nyaman layan ramah tema budayanua banget lumayan mahal ukur kamar kualitas standar makan enak,positif
ChdDSUhNMG9nS0VJQ0FnSURvNHN5TndRRRAB,5,"Hotel bintang 5 yang bagus, pelayannya ramah ramah, lobynya luas, kamarnya luas, kolam renangnya luas dan bagus (tp aturannya harus pakai baju renang) es krim tolak anginnya enak, ada jacuzi juga sama sauna dah gratis dan wangi ruangannya enak.",hotel bintang bagus layan ramah lobynya luas kamar kolam renang atur pakai baju krim tolak angin enak jacuzi sauna gratis wangi ruang,positif
ChZDSUhNMG9nS0VJQ0FnSUNTOEk2cVd3EAE,5,"Pelayanannya sangat bagus, sangat ramah, apa yang kita butuhkan segera terlayani dengan baik, akomodasi diluar kamar dan di dalam kamar sangat lengkap, kamar nyaman, luas dan bersih, makanan yang disajikan enak dan beragam",layan bagus ramah butuh akomodasi kamar lengkap nyaman luas bersih makan saji enak ragam,positif
ChdDSUhNMG9nS0VJQ0FnSURBdXZhSGxBRRAB,5,"Hotel tentrem Jogja  ,
wow   kolam renang  nya   sipp,
breakfast / makan  pagi  nya  sangat  puas.
lapangan  tennis  nya  , memuaskan.
room , tempat  tidur   sooo   menyenangkan.
fitness centre  dan  jacusi / air hangat / sauna ,  wahhh  eunakkk.
kami sekeluarga  , rencana  bermalam  lagi di
hotel tentrem  pada  25-27  maret 2016.
semoga  pelayanan  dan kebersihan  nya  di pertahankan.",hotel tentrem jogja kolam renang breakfast makan pagi puas lapang tennis room tidur senang fitness centre jacusi hangat sauna eunak keluarga rencana malam maret moga layan bersih tahan,positif
ChZDSUhNMG9nS0VJQ0FnSURXd1lPR0JnEAE,5,"Istimewa sekali tempatnya,,
Pelayanan welcome sekali,,
Ruang meeting yg luas dan elegan,,
Menu makanan yg enak,,
Kamar berkelas,,
Lampu hiasan yg unik dan sangat elegan,,
Direkomendasikan buat destinasi menginap apabila berkunjung ke Jogja,,
Overall SANGAT MEMUASKAN
Semoga selalu dijaga pelayanan dan keunikan yg ada diHotel ini,,",istimewa layan ruang meeting luas elegan menu makan enak kamar kelas lampu hias unik rekomendasi destinasi inap kunjung jogja overall puas moga jaga hotel,positif
ChdDSUhNMG9nS0VJQ0FnSUNBMzc2NHlRRRAB,5,"kamarnya bersih dan mewah pelayanan ok, sarapan ok ada untuk bayi jika kami kejogja kami ingin kembali nginap di tentrem, terima kasih udah upgrade kamar kami dari deluxe ke executive suite",kamar bersih mewah layan sarapan bayi kejogja nginap tentrem terimakasih udah upgrade deluxe executive suite,positif
ChdDSUhNMG9nS0VJQ0FnSUQzN0lqRXlRRRAB,5,"Tentrem lahir bathin disini.
Terima kasih atas pelayanannya.
Semoga bisa kembali kesini lagi.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Harga terbaik, Berteknologi tinggi",tentrem lahir bathin terimakasih layan moga kesini mewah pandang indah romantis tenang harga teknologi,positif
ChdDSUhNMG9nS0VJQ0FnSUNLd0tlNWt3RRAB,5,"Hotel yang sangat bagus sekali, sayang sedikit di Security yg kurang wawasan bagaimana cara pelayanan terhadap tamu, mohon lebih diberi edukasi lagi, terima kasih",hotel bagus sayang security wawas layan hadap tamu mohon edukasi terimakasih,positif
ChdDSUhNMG9nS0VJQ0FnSUNzbGFMMHpnRRAB,5,"Wow, kids playground nya cukup besar, dan breakfast nya enak, lengkap, dan cukup unik, dgn sajian jamu2dr sidomuncul, bahkan ada ice cream rasa tolak angin hahaha. Cocok untuk keluarga, great service and hospitality as well",kids playground breakfast enak lengkap unik saji jamu sidomuncul cream tolak angin cocok keluarga great service hospitality well,positif
ChZDSUhNMG9nS0VJQ0FnSUNxeWYtZkZBEAE,5,"Mewah dan exclusive, tempat yang benar benar bagus dan pelayanan nya extra memuaskan, salah satu hotel terbagus di jogja, sudah tidak perlu di ragukan lagi, dari fasilitas dan service nya sangat memuaskan, serba mewah dan sangat luar biasa kualitas nya",mewah exclusive bagus layan extra puas salah hotel jogja ragu fasilitas service serba kualitas,positif
ChZDSUhNMG9nS0VJQ0FnSUM2bnZ2ZURBEAE,5,"Mantap luar biasa, suatu pengalaman istimewa bisa berkunjung ke hotel ini dan menikmati fasilitas dan pelayanan premium dari staf Tentrem, Good job and it's a honour.",mantap alam istimewa kunjung hotel nikmat fasilitas layan premium staf tentrem good honour,positif
ChdDSUhNMG9nS0VJQ0FnSURncG9TTml3RRAB,5,"Salah satu hotel yang terbaik di Yogyakarta
Pelayanan yang sangat ramah and very helpful at all
Makanannya cukup bervariasi dan kamarnya juga enak
Walau sedikit ada noda dan bercak di sana sini tp at all sangat memuaskan
Terima masih Tentrem Hotel
Next time will be here again",salah hotel yogyakarta layan ramah very helpful makan variasi kamar enak noda bercak puas terimakasih tentrem next time will here again,positif
ChZDSUhNMG9nS0VJQ0FnSURNeG9PZUh3EAE,5,"such an amazing hotel..
pelayanan ramah banget,,standby 24 jam,,cepet bgt klo kita butuh apa,,,tapi wajar saja kalau high season gini,,kamar penuh semua
rekomendasi salah satu hotel terbaik di yogyakarta, indonesia",such amazing hotel layan ramah banget standby cepet butuh wajar high season kamar penuh rekomendasi salah yogyakarta indonesia,positif
ChZDSUhNMG9nS0VJQ0FnSURRel9tOGNnEAE,3,"Pernah makan malam di sini, waktu itu menunya seafood, all you can eat. Rasanya biasa aja. Mungkin kalau pesan dari menu yg ala carte gitu lebih enak.
Oh iya, dan kolam renangnya cuman buat tamu.",makan malam menu seafood pesan carte gitu enak kolam renang tamu,netral
ChdDSUhNMG9nS0VJQ0FnSUNzd2U2a3J3RRAB,5,"Ngomongin hotel dengan kelas pejabat , nihh ada hotel Tentrem. Dari pelayanan pasti oke punya. Tempat yang strategis dan deket dari pusat kota Jogja . Mau ke tugu Jogja bisa tinggal jalan kaki aja, karna tidak terlalu jauh. Pokoknya ini hotel mantepp.",ngomongin hotel kelas jabat nihh tentrem layan strategis deket pusat kota jogja tugu tinggal jalan kaki karna pokok mantepp,positif
ChdDSUhNMG9nS0VJQ0FnSURrMHJPMmtBRRAB,4,Best !!! Fasilitasnya ok bgt!! Untuk bbrp pelayannya kurang ramah menurut saya.. kamarnya ok bgttttttt!!!! Makanannya jg enak”.. tmpt main anaknya jg ok.. kolam renangnya ok..  dan lokasinya cukup strategis.. overall ok !!!,fasilitas banget layan ramah kamar makan enak tmpt main kolam renang lokasi strategis overall,positif
ChdDSUhNMG9nS0VJQ0FnSUR4Xy1IRTRBRRAB,5,"Bagus, kamar oke, pelayanan ramah, ada welcome drink gelato dan jamu2, ada compliment snack Jogja bakpia, yangko. Definitely will be back soonJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Romantis, Tenang, Cocok untuk anak-anak",bagus kamar layan ramah minum gelato jamu compliment snack jogja bakpia yangko definitely will back soon mewah pandang indah romantis tenang cocok,positif
ChZDSUhNMG9nS0VJQ0FnSUNPbG91cFRnEAE,4,"Tempat tidurnya luas, ada jakusi dan jg sauna nya ,breakfast nya variatif, staff nya ramah2, fasilitas kamar nya komplit, sandal hotelnya keren, ada baju handuk jg utk sehabis berenang.Saya pesen 2 kamar.Satu untuk mertua satu lg untuk kami ber lima karena tempat tidurnya besar2 dan jg ada sofa bed nya alhasil nggak jadi mau pesrn extrabed lagi.Jenis perjalananLiburanLayanan: 4Lokasi: 4",tidur luas jakusi sauna breakfast variatif staff ramah fasilitas kamar lengkap sandal hotel keren baju handuk habis renang mertua sofa alhasil pesrn extrabed,positif
ChdDSUhNMG9nS0VJQ0FnSUNZbW9lTmd3RRAB,5,"Hotel yg sgt nyaman dengan fasilitas bintang 5. Puas menginap disini. Semua nya baik,  termasuk makanan nya pun enak. Tempat mudah ditemukan.",hotel nyaman fasilitas bintang puas inap masuk makan enak mudah temu,positif
ChZDSUhNMG9nS0VJQ0FnSUM2NzZTdGNREAE,4,"Hotelnya nyaman, tentram, bersih dan ramah untuk pelayanan nya oke untuk Liburan keluarga kita di yogja mantaapp...👍..Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang, Harga terbaik",hotel nyaman tentram bersih ramah layan libur keluarga yogja mantaapp mewah pandang indah tenang harga,positif
