review_id,rating,review,Clean_Text,label,label_lexicon,lex_score
Ci9DQUlRQUNvZENodHljRjlvT2xjMVdVSmpjWGsxYURsbkxXOVVaM2xqTm5OMVpXYxAB,5,"Event Pertamuda Seed & Scale 2025 berjalan lancar, terimakasih atas bantuannya Sdr.Idris dan tim yg selalu sigap dan ramah,makanannya juga enak2 dan bervariatifKamar: 5Layanan: 5Lokasi: 5",event pertamuda seed scale jalan lancar terimakasih bantu sigap ramah makan enak variatif,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21GdGEyVllXV0pFY0hSblpUWTRNMWhGVjNsalVGRRAB,5,"Kualitas dari semuanya mantul poll!!! pelayannya ramahh, layout ruangannya jg oke bgt. Terus jg makanannya enaaaak bgtttt.Kamar: 5Layanan: 5Lokasi: 5",kualitas mantul poll layan ramah layout ruang banget makan enak,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21GMWJXUXpkV3A2Ynpob1RHTnZORm93YXkxYVoyYxAB,5,"Pengalaman luar biasa bisa mengikuti table maner di alana hotel Yogyakarta, materi yang di sampaikan sangat jelas dan mudah di mengerti, sangat seru pokoknya, makanan yang di sajikan sangat enak juga menarik, kita semua menikmati, tempat untuk table maner juga sangat luas dan bersih
Teimakaih the alana untuk semuanya, terutama mas Rendra yang sangat frendly dan membantu dengan sepenuh hatiKamar: 5Layanan: 5Lokasi: 5",alam table maner alana hotel yogyakarta materi mudah erti seru pokok makan saji enak tarik nikmat luas bersih teimakaih utama frendly bantu sepenuh hati,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT21OMWJsVlJkMk5sT1ZweFZFdEhhMFl5V0RsUk5HYxAB,5,"Pelayanan sangat memuaskan, terutama dari Mas Anton yang sangat informatif, ramah, dan sigap membantu setiap kebutuhan kami. Dan merekomendasi tempat makan, hingga info transportasi lokal—semua dijelaskan dengan jelas dan penuh perhatian.

Terima kasih untuk pelayanan terbaiknya, khususnya Mas Anton. Pasti akan kembali lagi dan sangat merekomendasikan hotel ini!Kamar: 5Layanan: 5Lokasi: 5",layan puas utama informatif ramah sigap bantu butuh rekomendasi makan info transportasi lokal penuh perhati terimakasih khusus hotel,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xGdFFrNUJhbmhKZVVkVldWOXpRbFJaYVhSbWRVRRAB,5,"Menghadiri pernikakan teman saya fiya dan cahyo di alana hotel, ballroom untuk wedding luas dan bagus, enak sekali sate sama pastanya, saya sampai bugkus juga hehe, makasi mas rendra sudah di bantuKamar: 5Layanan: 5Lokasi: 5",hadir pernikakan teman fiya cahyo alana hotel ballroom wedding luas bagus enak sate pasta bugkus makas bantu,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2t0Sk5sYzJlRkUxZFZObWFITndabkphU3pOM01HYxAB,5,"hotelnya bagus dan bersih petugasnya ramah""
tadi sempet ketemu mba putri dari petugas kebersihan di lorong kamar untuk di bantu di tunjukan lokasi kolam renangnya Mba Putri sangat membantu dengan baik, terimakasihKamar: 5Layanan: 5Lokasi: 5",hotel bagus bersih tugas ramah sempet ketemu lorong kamar bantu lokasi kolam renang terimakasih,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21KVllXdFZTVVZJT0UxdlV6WjRaM1l5VDFBdGFFRRAB,5,"lokasi strategis deket banget sama pusat kota, makanannya bikin betah, dan servisnya oke sihh, thankss juga buat kak LisaKamar: 5Layanan: 5Lokasi: 5",lokasi strategis deket banget pusat kota makan bikin betah servis thankss,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2pJeldYYzVjMDV3ZDJsd1Z6QjNNVFowUjFCZmFtYxAB,5,"Ballroom Yang sediakan sangat Baik
Pelayanan dari Mas Rendra Top, ramah, Baik dan berkualitas untuk para Tamu
Makannya enak banget
Recomended bangetKamar: 5Layanan: 5Lokasi: 5",ballroom sedia layan bagus ramah kualitas tamu makan enak banget recomended,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2twT1ZERXhiWFY1T1hCelFVb3pkelZCWkhGNU9XYxAB,5,"Sangat nyaman. Pelayanan/servicenya luar biasa dan makanannya tidak ada yang gagal. Enak semua.

Pegawainya a.n. Nasywa juga sangat ramahKamar: 5Layanan: 5Lokasi: 5",nyaman layan service makan gagal enak pegawai ramah,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT21aNVNWSnJOVUo2Y1ZOSFNtSlJhSEJyTm5WVU1rRRAB,5,Untuk area toilet sangat bersih dan wangi ...terima kasih juga buat kakputri dan mas pinasti yang sudah memberikan petunjuk selama saya di sini ...terima kasih hotel alanaKamar: 5Layanan: 5Lokasi: 5,area toilet bersih wangi terimakasih kakputri hotel alana,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tSeWJXbHVaMEpYZUhreVlUQmxTa2xzWVROSGNYYxAB,5,"Menginap di hotel Alana sangat memuaskan, baik dari layanan mau kamar bersih dan petugas sangat ramah an. Pak Bowo, tetap ditingkatkan keramahan dan kebersihan di hotel AlanaKamar: 5Layanan: 5Lokasi: 5",inap hotel alana puas layan kamar bersih tugas ramah tingkat,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2pkNlZEVkdWek5KUkhabU9VcEVSR3RoZWxGeWFFRRAB,5,"untuk kafe lepapito dan hotel alana bestt bangettt keren bangett sumpahhhh, dan untuk kak fatin terimakasi dengan keramah tamahnyaa yaaaKamar: 5Layanan: 5Lokasi: 5",kafe lepapito hotel alana bestt banget keren sumpah terimakasi ramah tamahnyaa,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT20wM1dtTnJOSHBxVHpZd1VIbzFkaTB5YVRVNE4wRRAB,5,"Liburan yang sangat menyenangkan
Kamar luas bisa gulung” ⭐️
Breakfast yang super komplit dan yummy ⭐️
Lokasi sangat stategis mudah di jangkau ⭐️
Pool yang luas aman nyaman untuk anak anak dan orang dewasa ⭐️Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Tenang, Cocok untuk anak-anak",libur senang kamar luas gulung breakfast super lengkap yummy lokasi stategis mudah jangkau banget aman nyaman orang dewasa mewah tenang cocok,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT25CTVVVcHZjblF4VWtJMlRGUkxPRll5WkRSWmIyYxAB,5,"pelayanannya mantap banget,sdh bersihh lokasi strategis pokoknyaa nyenengin banget dahh
apa lagi pas ketemu sama Mbak Nasywa, dia ramah bangetKamar: 5Layanan: 5Lokasi: 5",layan mantap banget bersih lokasi strategis nyenengin dahh ketemu ramah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xkNldXZHFXVEZmUkVOMmJtUklTRFJ1ZVVZMmRYYxAB,5,"Makanan enak enak, tempat nyaman, mas renda ramah dan sopan sekali bonus ganteng maksimalKamar: 5Layanan: 5Lokasi: 5",makan enak nyaman renda ramah sopan bonus ganteng maksimal,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2poMFRrOVlibGxHUVc1bmVETTFjMUk0VWt4TlVWRRAB,5,Breakfast hari ini cukup memuaskan bervariasi makananan dan pelayanannya sangat bagus dan juga untuk mba miftah terima kasih pelayanannya.Kamar: 5Layanan: 5Lokasi: 5,breakfast puas variasi makananan layan bagus terimakasih,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT214NVQzTnlUelp0V0VKU1UxRjJORlZKWjNkM1ZWRRAB,5,"Pelayanan memuaskan
Menu makanan lengkap, bakso sama ayamnya mantap
Tempat acara bersih dan luas
Thanks maa rendra untul pelayanannyaKamar: 5Layanan: 5Lokasi: 5",layan puas menu makan lengkap bakso ayam mantap acara bersih luas thanks untul,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT25KalVWRkxibmRzU1ZCdFJ6SnNjelV0WVVJd1RVRRAB,5,"Ballroom nya bagus dan nyaman, menu lunch mantap cocok di lidah kita, caffe break menarik mesin kopinya enak
Pelayanan mas Rendra sangat membantuKamar: 5Layanan: 5Lokasi: 5",ballroom bagus nyaman menu lunch mantap cocok lidah caffe break tarik mesin kopi enak layan bantu,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT25seWJsVTRhME5aYTNaTFFYWkhTbmx1TVRacVIxRRAB,5,"1.Kamar luas,
2. Shower deras
3. Sarapan enak, layout tidak terjadi penumpukan antri makan.
4. Pelayanan baik, Terima kasih Pak Ilham dari Resto AndrawinaKamar: 5Layanan: 5Lokasi: 5",kamar luas shower deras sarapan enak layout tumpu antri makan layan terimakasih resto andrawina,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21KT2EwRk5RM1V6WmxOT1NtSmlSRmhqUlRsSmFFRRAB,5,"Kamar hotel nyaman dan stafnya ramah. Jasa laundry juga cepat, diantar oleh Bapak Panca Indra HKJenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah",kamar hotel nyaman staf ramah jasa laundry cepat indra hkjenis jalan bisnis mewah pandang indah,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT25oYVFXaHVaRFZpV0dzM1IzbDNRM2hNZFhFellYYxAB,5,"Kamarnya bersih desain bagus
Menu makanan enak
Pelayanannya bagus
Kolam renangnya bagus + bersih
Yang jaga ramah ( pak marsum )Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelCocok untuk anak-anak",kamar bersih desain bagus menu makan enak layan kolam renang jaga ramah cocok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2taMWFEaHdXVTlHVWtGbFlWTXlNWEppTXpONkxWRRAB,5,"Ballroom alana luas cocok sekali untuk wedding, menu makanan menarik mantap sekali, mas rendra sangat ramahKamar: 5Layanan: 5Lokasi: 5",ballroom alana luas cocok wedding menu makan tarik mantap ramah,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT20xR1ZFTmphREZETUdoc0xWQnRaemg2Y1UxQlMwRRAB,5,"Suasananya nyaman banget buat acara meeting , area bersih , toilet bersih jadi sangat bikin nyaman banget , pak pinasthi good job 🤝🤝🤝Kamar: 5Layanan: 5Lokasi: 5",suasana nyaman banget acara meeting area bersih toilet bikin good,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2kxUWFWWjFZbFZmYjA5eWExTkhWMVl6VkdKb1RIYxAB,5,"Cocok untuk transit ke arah Magelang karena Jauh dari Pusat Kota Jogja, hanya parkir yg memang padat sekali tetapi ada solusi valet car parking, terimakasih Mba Angelica untuk suguhan Jamunya.Jenis perjalananBisnisGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 4Sorotan hotelMewah, Cocok untuk anak-anak",cocok transit arah magelang pusat kota jogja parkir padat solusi valet parking terimakasih angelica suguh jamu mewah,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT2pOVlNVRmxjMVk1U1c5U2RXNXhaMGwwT1hORmVHYxAB,5,"HOTELnya Luas, banyak pilihan room utk Acara; Konferensi or Mini Seminar, untuk Pilihan Main Course dan Coffebreak banyak & Lezat. Pelayanannya Ramah dan Gercep. Hotel yang punya Masjid  ""eco friendly"" akses dekat dgn Ruang-Ruang Pertemuan, Kereenn. Ada Cafe utk menikmati Kopi & Pastry di Cafe Le Papito. See you next time & soon Alana.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 4KamarLuas dan NyamanMakanan & minumanBanyak Pilihan dan LezatSorotan hotelMewah",hotel luas pilih room acara konferensi mini seminar main course coffebreak lezat layan ramah gercep masjid friendly akses ruang temu kereenn cafe nikmat kopi pastry papito next time soon alana kamar nyaman mewah,positif,positif,6
Ci9DQUlRQUNvZENodHljRjlvT2xoalQzRlBWamRsTmw5Sk9FWk1WVjlUWTNZMmVWRRAB,5,"Meeting roomnya luas. Tempatnya bersih, nyaman dan pelayanannya baik semua staffnya membantu. Mas Rendra juga menjelaskan dengan baik.Grup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelTenang",meeting room luas bersih nyaman layan staff bantu tenang,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT25aRWJIUkpMUzF1Y0UxalVYQkRRMWwzT0dOWVJGRRAB,5,"Hotelnya bersih bangett,pelayanan nya jugaa ramah polll terutama mas wahyu purnomo,pokok nya joss bgtt dehhhKamar: 5Layanan: 5Lokasi: 5",hotel bersih banget layan ramah utama purnomo,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2xWTlR5MUxibVZYU0dkcmIzTm1ZV3RJUVhGUlRFRRAB,5,"Breakfast super good.. kamar ok, udah setia dari pas wedding sampe mau birthday anak kedua😍 -asaKamar: 5Layanan: 5Lokasi: 5",breakfast super good kamar udah setia wedding sampe birthday,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25SUVF6RkJaWE01YW14S2MxODVWazFTWld4MU5HYxAB,5,"Mbak Asa dan mbak nasywa sangat membantu selama saya menginap disini, kamarnya sangat bersih, dan nyaman banget recomendd bgtt 🔥🔥👌Kamar: 5Layanan: 5Lokasi: 5",bantu inap kamar bersih nyaman banget recomendd,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tVeE1VbG1VRkpUUzNkVmJETTJRbkF3Y0doTFUyYxAB,5,"Acar seminar internasional dari kampus sangat sesuai dengan harga, makanan enak dan cepat di Refill dan pelayanan dari kakak Lisa sangat ramah!Layanan: 5",acar seminar internasional kampus sesuai harga makan enak cepat refill layan kakak ramah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT213NWFqSmpSamxCVVRKaVZreGZSV1pCZVhWSWFWRRAB,5,"Meeting room nyaman dan oke acnya dingin, semua makanan enak, pelayanan staff ramah
Trimksih ma rendra untuk pelayananngaLayanan: 5",meeting room nyaman acnya dingin makan enak layan staff ramah trimksih pelayanannga,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25WalkybGxlWEJaVm0xcGQxOUtVM3AyZERGMFFuYxAB,5,"Pertamakali ke sini menghadiri keponakan visuda, untu ruangngannya luas parkir luas, kebersihan kamar mandi bersih.
Mas panca ramah sekaliKamar: 5Layanan: 5Lokasi: 5",pertamakali hadir keponakan visuda ruangngannya luas parkir bersih kamar mandi ramah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2s1b05WTkJXblJ6UW1VME9VMUlaVWQ1YUdOa1lXYxAB,5,"pelayanannya sangat cepat dan ramah dan untuk staff nya sangat ramah sekali tidak terburu, pemandangan/view nya sangat cantik sekalii ditambah matahari yang mau terbenam di sore hari fasilitas nya sangat mantap topp, novelia melayani dengan sangat elegan dan profesionalJenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah",layan cepat ramah staff buru pandang view cantik matahari benam sore fasilitas mantap topp elegan profesional indah,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21sNWRGcDFiazFNVTJWdFdGSXRZbXhRVkhwd2NXYxAB,5,"Senang bisa bertemu dengan novelia,
Ballroom yang cocok untuk segala acara makanan juga pass di lidah Indonesia tempat yang sangat oke sejuk tenang dehKamar: 5Layanan: 5Lokasi: 5",senang temu ballroom cocok acara makan pass lidah indonesia sejuk tenang,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25CQmFrZFVPR3g0ZFRWbVMzbGtjUzFrTVY5dE0zYxAB,5,"Pelayanan mantap, kamar bersih dan rapih, makanan nya enak, mbak Alfi dan mbak Tri pelayanan nya bagus 👍🏽Kamar: 5Layanan: 5Lokasi: 5",layan mantap kamar bersih rapih makan enak bagus,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xKd1pXeFVTblZMYTA1dk9Hd3hSR2wyTWtoTGNGRRAB,5,"Saya ke hotel ini untuk mengadakan seminar, pelayanan yang diberikan baik dan memuaskan. Hidangan yang disajikan enak dan cocok.
Saya mendapatkan pelayanan dari Kak Nia dengan pelayanan yang diberikan baik ramahJenis perjalananBisnisGrup perjalananTemanLayanan: 5Lokasi: 5Sorotan hotelMewah, Tenang",hotel seminar layan puas hidang saji enak cocok ramah mewah tenang,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT213eldHVkpZblo2Ym1WcVlUUm1OSHBmT1VScldrRRAB,5,"Pelayanan hotelnya sangat baik, makan enak2 semua. Suasana hotel sangat nyaman...

Naswa & AsaKamar: 5Layanan: 5Lokasi: 5",layan hotel makan enak suasana nyaman naswa,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2xadloyRktSVmxRYVZRMmFFZFZRbXA0V21OallsRRAB,5,"Ballroom luas AC nya dingin banget, Makanan untuk acara wedding juga enak, pelayanan dengan kak Rendra sangat baikKamar: 5Layanan: 5Lokasi: 5",ballroom luas dingin banget makan acara wedding enak layan,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2psaFUyMVdTM2RtWDNKWGJXUkNhbTExWDNVMmJHYxAB,5,"Masyaa Allah , pilihan terbaik di yogyakarta, emang ga salah menjatuhkan pilihan menginap keluarga kami di  the Alana  hotel & convention centre yogyakarta. Kamar nyaman pelayana ramah , jos pokok nya,, trimakasih mba novelia atas pelayanan terbaik di hotel alananJenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Harga terbaik",masyaa pilih yogyakarta emang salah jatuh inap keluarga alana hotel convention centre kamar nyaman pelayana ramah trimakasih layan alanan mewah harga,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT205emFFMDNlV28wUjBSZlZtVnlVWE5LZEU5MVVFRRAB,5,"Pertemuan BKN kali ini sangat seru dan menyenangkan apalagi ketemu mas dedi yg sangat ramah pelayanan nnya terimakasih iya, untuk makanannya sangat puas enak enakKamar: 5Layanan: 5Lokasi: 5",temu kali seru senang ketemu ramah layan nnya terimakasih makan puas enak,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT21wbE1sUTNMVmRvWlZCT1pVbFVOMGxEWTFBeldtYxAB,5,"Makanan enak, pelayanan mas idris sangat ramah😇 trimakasih hotel alanaJenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5KamarKamar luas dan nyamanAktivitas di sekitarRamaiKeamananAmanArea untuk berjalan kakiLuasMakanan & minumanMakanan aku nak san bervariasiDetail pentingHotel nyamanSorotan hotelHarga terbaik",makan enak layan ramah trimakasih hotel alana kamar luas nyaman ramai aman variasi harga,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT2kxUUxUVmlWMjFaYTA5MGJDMWFOSGRmTWw5VFEyYxAB,5,"hotelnya bersih bagus ramah untuk keluarga, kolam renang bagus dan untuk kamarnya bersih terimakasih mas wahyu yang sudah membersihkan kamar saya dan sudah memberikan rekomendasi tempat kuliner yang hits di jogja dan tempat wisata yang bagus.Kamar: 5Layanan: 5Lokasi: 5",hotel bersih bagus ramah keluarga kolam renang kamar terimakasih rekomendasi kuliner hits jogja wisata,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21SWWFXdExaRkpxUVZKd2JFeHpRV0ZoTldrelNGRRAB,5,"saya datang kesini karena ada seminar  dan hotelnya sangat mewah dan pelayan juga ramah
baik atas ucapan terima kasi buat ka ika 🙏🏻🙏🏻Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Kamarbagusss🙏🏻Aktivitas di sekitarbagusKeamananbagusArea untuk berjalan kakibagusMakanan & minumanbagusDetail pentingbagusSorotan hotelMewah, Pemandangan yang indah, Tenang, Harga terbaik, Berteknologi tinggi",kesini seminar hotel mewah layan ramah terimakasih kasi kamarbagus aktivitas sekitarbagus keamananbagus area jalan kakibagus makan minumanbagus detail pentingbagus pandang indah tenang harga teknologi,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT25Wb1J6VlRWa1JwV210WGFsaHRNekk0WjNGQmFXYxAB,5,"Breakfast di sini enak-enak banget, variasi menunya banyak dan semuanya fresh. Suasananya juga nyaman buat pagi-pagi. Terima kasih juga buat mba Putri yang melayani dengan ramah dan sabar, bikin sarapan jadi lebih menyenangkan😍Kamar: 5Layanan: 5Lokasi: 5",breakfast enak banget variasi menu fresh suasana nyaman pagi terimakasih layan ramah sabar bikin sarapan senang,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT25VeVFsRkpkMkYxUTBsVk5IVTJZM1YyVDI1dlpHYxAB,5,"Hotel yang indah, luas, strategis dekat kota. Apalagi lokasinya nyamannn dan bersih. Untuk pelayanannya sangat ramah dan komunikatif. Cocok untuk bersantai bersama keluarga atau bersama teman.Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Tenang",hotel indah luas strategis kota lokasi nyaman bersih layan ramah komunikatif cocok santa keluarga teman mewah pandang tenang,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT21GWVRFRmZhazR5VEVVd01WUmFjV295UkZkbVJWRRAB,5,"Beberapa kali di Alana tapi bukan yang disini. Untuk kamar kami pesan langsung di Web hotel, dapat lebih murah dibanding aplikasi. Sampai sana sekitar jam 13 an, dan waw kamar ready dan bisa masuk. Kamar luas dengan view langsung kolam renang. Kolam renang tersedia untuk anak dan dewasa. Bagian anak berada di area pinggir yg ada atapnya sehingga adem. Untuk makanan..tidak perlu ditanya lagi. Variasi dan rasanya mantap. Tersedia juga kopi racikan bagi penggemar kopi. Minusnya parkir terbatas..sering dapat yang basement sehingga perlu baik tangga. Jadi kalau bawa barang banyak cukup repot juga. Tapi overall bagus.Jenis perjalananLiburanGrup perjalananKeluargaKamar: 5Layanan: 5Lokasi: 4Sorotan hotelMewah",kali alana kamar pesan langsung hotel murah banding aplikasi ready masuk luas view kolam renang sedia dewasa area pinggir atap adem makan variasi mantap kopi racik gemar minus parkir batas basement tangga bawa barang repot overall bagus mewah,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT21SNVZsSnhkbGd6VjJ3d2FYcDNSemgyWjFCZllVRRAB,5,"sering nginep disini tidak pernah mengecewakan lingkungan bersih makanan enak apalagi pelayanan mba nasywaa, top bgt pokoknyaKamar: 5Layanan: 5Lokasi: 5",nginep kecewa lingkung bersih makan enak layan nasywaa bagus banget pokok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT25GbVZWSXpSV0p4Tm5CaFNUTTNlWHBtTVZWSGJYYxAB,5,"Hotel yang bersih dan pelayanannya cepat dan ramah, semoga bisa mempertahankan dan semakin ditingkatkan performanya...

Semangat utk Mas Rizal yg melayani dengan baik tamu-tamu di Alana Hotel.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Cocok untuk anak-anak, Berteknologi tinggi",hotel bersih layan cepat ramah moga tahan tingkat performa semangat tamu alana pandang indah cocok teknologi,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT21oa1NYQkhaa1ZYT1V0V2NuWkdRbFZHU1U1WlNrRRAB,5,"Ballroom luas , event Zap luar biasa..sempat bertemu mas Koko yang ramah... Sehat selalu . Sukses untuk Alana jogjaKamar: 5Layanan: 5Lokasi: 5",ballroom luas event temu ramah sehat sukses alana jogja,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2tKS1VXaE9UbGxYU0RFMVdXZzBXVmhFWDBkbWFGRRAB,5,"Terimakasih The Alana Yogyakarta & convention center, pelayanan sangat luar biasa bagusnya. kamarnya bersih, oke banget buat liburan trman2,
Makanan yang disajikan beraneka ragam, Apalagi semua pihak hotelnya ramah2.
@nabila luar biasa ramahnya membantu kami serta pelayanannya yang excellentKamar: 5Layanan: 5Lokasi: 5",terimakasih alana yogyakarta convention center layan bagus kamar bersih banget libur trman makan saji aneka ragam hotel ramah nabila bantu excellent,positif,positif,5
Ci9DQUlRQUNvZENodHljRjlvT2pGTFRYQlpSR2xOZEhsNWNrWmpPR3AxTmpodVZVRRAB,5,"Meeting room oke nyaman, dingin, menu makanan enak dan lengkap, paling top soto tangkarnya, makasi mas rendra untuk pelayanan hari ini the best pokoknyaKamar: 5Layanan: 5Lokasi: 5",meeting room nyaman dingin menu makan enak lengkap bagus soto tangkar makas layan pokok,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2s1RlpXMWFORkJQYkVaa2JXeE5hRmhmYVRCV2RVRRAB,5,"hotelnya sangat recommended, lokasi strategis, makanan enak semua, servicenya juga oke. untuk mba ica juga servicenya oke sekaliJenis perjalananBisnisKamar: 5Layanan: 4Lokasi: 5",hotel recommended lokasi strategis makan enak service,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2pkNVlteHFWV05MZEdweU5GWktYekpoZDNaSWEwRRAB,5,"Tempatnya bersih dan luas. Tataan ruangnya ok banget. Pelayanannya bagus dan ramah. Dengan harga yang terjangkau dapet fasilitas yang keren banget!!Jenis perjalananLiburanGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelPemandangan yang indah, Tenang, Harga terbaik",bersih luas tata ruang banget layan bagus ramah harga jangkau dapet fasilitas keren pandang indah tenang,positif,positif,4
Ci9DQUlRQUNvZENodHljRjlvT214aU56TnBTa2g2YVhSRGJHSTFZVWs1VVZWMGNWRRAB,5,"KEREN! makanan enak banget dan pelayanan sangat oke! salah satunya mas rendra, ramah banget. sukses selalu Alana!Kamar: 5Layanan: 5Lokasi: 5",keren makan enak banget layan salah ramah sukses alana,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xvMGQzUXRTVTlmVjJGeFZqaHRRbFUxU0U1d1VHYxAB,5,"Hidangan makanan melimpah rasanya oke, pelayanan terbaik dari mas rendra and teamKamar: 5Layanan: 5Lokasi: 5",hidang makan limpah layan team,positif,positif,3
Ci9DQUlRQUNvZENodHljRjlvT2kxaFYzbEpYMFphYkVkYVFqQXdUMGRGVkVVNGVsRRAB,5,"Kamar:
Kebersihan baik, fasilitas OK. Telepon:
Berfungsi dg baik.

Makanan:
Variasi cukup banyak, penyajian baik, rasa cukup OK.

Ruangan, hall untuk tempat acara tgl 3-6 Sep'25: baik.

Pelayanan: baik.Jenis perjalananBisnisGrup perjalananTemanKamar: 5Layanan: 5Lokasi: 5KamarKebersihan baik, fasilitas OK. Telepon: berfungsi dg baik.Aktivitas di sekitarDekat tempat makan, bisa jalan kaki.KeamananOKArea untuk berjalan kakikurang aman krn lgs jalan raya yg tdk lebar jd sepertinya tdk ada trotoarMakanan & minumanVariasi cukup banyak, penyajian baik, rasa cukup OK.Detail pentingRuangan, hall untuk tempat acara tgl 3-6 Sep'25: baik.

Pelayanan: baik, ramah.Sorotan hotelTenang",kamar bersih fasilitas telepon fungsi makan variasi saji ruang hall acara layan jalan kaki okarea kakikurang aman langsung raya lebar trotoar ramah tenang,positif,positif,1
Ci9DQUlRQUNvZENodHljRjlvT2xFNFFWWjZZWEp2Y25sRk4wcHFkM2syV0RoeFQxRRAB,5,"tempat yang mempunyai fasilitas komplit.. dari hotel dan convention hall.. makanan tidak mengecewakan sama sekali.. tidak seperti hotel kebanyakan.. server mas Idris juga sangat ramah dan helpful..Grup perjalananTemanKamar: 5Layanan: 5Lokasi: 5Sorotan hotelMewah, Pemandangan yang indah, Cocok untuk anak-anak",fasilitas lengkap hotel convention hall makan kecewa server ramah helpful mewah pandang indah cocok,positif,positif,2
Ci9DQUlRQUNvZENodHljRjlvT2kxbk9GODFkMU4yY25NNU5XUTRaeko2WkZrMlZIYxAB,5,"Meeting room luas, lega dan bersih. Makanannya juga lengkap dan enak2 semua. Pelayanannya juga bagus staf2 ramah. Makasih ya Mas Rendra untuk pelayanannya yang super bagus.Layanan: 5Lokasi: 5",meeting room luas lega bersih makan lengkap enak layan bagus staf ramah makasih super,positif,positif,2
